source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,"O BNG presenta mañá, na sede da Veiguiña o libro “A Vida Incerta” de Montse Fajardo sobre a vida de Virxinia Pereira - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8790,2025-03-26,149,"O venres 28 de marzo, ás 20:00 horas, na Casa da Veiguiña, Montse Fajardo presenta “A vida incerta”, un libro que rescata a figura de Virxinia Pereira, a muller de Castelao. Unha muller que fixo moito pola cultura galega e as ideas republicanas, e da que pouco coñecemos a súa importancia",2025-03,2025
Carriola de Marín,Desde o BNG alertamos dos longos atrasos nas axudas a persoas dependentes en Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9104,2025-05-20,140,,2025-05,2025
Carriola de Marín,Luis Bará participará na charla sobre Castelao que organiza o BNG de Marín na súa sede da Veiguiña - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9117,2025-05-22,138,"Luis Bará, deputado do Parlamento galego, participará este vindeiro venres 23 de maio, ás 20:00 horas, nunha charla aberta e de balde sobre a vixencia do pensamento de Castelao na sede do BNG en Marín",2025-05,2025
Carriola de Marín,O BNG critica a negativa do goberno local a secundar a manifestación convocada por “SOS Sanidade Pública” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8758,2025-03-22,120,(*)Celia García SantomééConcelleira do grupo municipal do BNG de Marín,2025-03,2025
Carriola de Marín,O BNG pedirá no próximo Pleno actuacións para garantir a accesibilidade nas praias do municipio - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9027,2025-05-06,99,"Aaccesibilidade non é unha concesión nin unha demanda puntual, senón unha obriga legal e ética que as administracións públicas deben asumir de maneira activa e planificada",2025-05,2025
Carriola de Marín,"“María Ramallo es la causante del caos de aparcamiento tras suprimir más de 300 plazas"" - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6624,2024-03-10,6871,,2024-03,2024
Carriola de Marín,Aparecen adhesivos con alusión a María Ramallo en el mobiliario urbano - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7221,2024-06-19,6610,"No hay ninguna explicación y ni siquiera se entiende muy bien a qué se refiere aunque hay una referencia a la pintura azul con la que se podría intuir una alusión a la política de aparcamientos de tiempo limitado denominados en Marín Zona 2H en unaspegatinasaparecidas en varios elementos del mobiliario urbano en las que se puede leer""Ramallo, la pintura azul está de oferta"".",2024-06,2024
Carriola de Marín,"Fallece Doña. Otilia Parada Torres “A Casqueira”, a los 98 años de edad - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6651,2024-03-14,3372,"La Funeraria San Marcos informa que, en la sala de velaciones número2de su tanatorio de Marín se encuentran los restos mortales deDña. Otilia Parada Torres,viuda de Manuel Pazos Iglesias,fallecidahoydía14de marzo, hasta el momento de su traslado,mañana viernesdía15a lascinco y mediade la tarde, para su inhumación en el cementerio municipal de A Raña.",2024-03,2024
Carriola de Marín,El concejal del BNG José Souto renuncia a su puesto de concejal en la Corporación y será relevado por Davinia Lojo Amoedo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6846,2024-04-21,3079,"Acabamos de recibir en la redacción de Carriola de Marín una nota informativa procedente del BNG de Marín en la que se comunica la renuicia del concejal José Souto a su puesto en la Corporación Municipal por motivos personales. Reproducimosa continuación, íntegramente la nota emitida por el Consello Local del BNG,",2024-04,2024
Carriola de Marín,María Ramallo cumple su compromiso de arreglar el aparcamiento disuasorio de Ponte Zapal con el buen tiempo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6711,2024-03-26,3028,,2024-03,2024
Carriola de Marín,Proponemos la apertura del parking del antiguo Mercadona - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6801,2024-04-13,3026,"Con el enorme problema de aparcamiento que ha generado María Ramallo con su gestión y, cuando se le proponen soluciones como puede ser la apertura del parking del antiguo Mercadona, vota en contra con el argumento de que“no es una zona tensionada de aparcamientos”los socialistas queremos decirle que todo Marín está tensionado por su culpa y que su actitud y negación del problema, lo único que hacen es agravarlo",2024-04,2024
Carriola de Marín,De “obras ilógicas y chapuzas” califica el PSOE las realizadas en O Forte y hacia el paseo marítimo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6374,2024-01-27,2726,"Poco a poco se va cumpliendo el plan urbanístico del grupo de gobierno de Marín que consiste, básicamente, en liberar espacios para dar más comodidad y accesibilidad, peatonal sobre todo, a las distintas zonas del centro urbano. El resultado no es bien acogido en algunos casos, como el del grupo local del PSOE que expresa su disconformidad  postura que no va a servir de mucho porque lo es “a toro pasado”.",2024-01,2024
Carriola de Marín,O BNG esixe acción inmediata ante as graves irregularidades urbanísticas de Loira - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6692,2024-03-22,2633,"Entre os temas destacados atópase o peche dun camiño municipal, unha medida que restrinxiu o acceso de varias familias ás súas vivendas. Esta problemática persiste sen solución dende hai máis dun ano e medio, a pesar das continuas denuncias por parte das persoas afectadas, reflectindo un serio problema de xestión por parte do Concello, que aínda recoñecendoa súa titularidade sobre o camiño, delegou a responsabilidade na Axencia de Protección da Legalidade Urbanística (APLU) sen adoptar accións directas para resolver o conflito.",2024-03,2024
Carriola de Marín,"El Partido Popular sigue muy fuerte en Marín, el BNG toma carrerilla y el PSOE se hunde en las Autonómicas - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6519,2024-02-19,2630,"Marín respondió, como casi siempre, a la llamada a las urnas y el PP se llevó la mayor parte de los votos con una diferencia sustancial sobre sus otros dos principales competidores porque, tras el BNG y el PSOE, quedó patente la irrelevancia de partidos como VOX, Podemos y Sumar que acapararon entre todos 648 votos que acabaron en el “desagüe” por no conseguir el mínimo porcentaje exigido-",2024-02,2024
Carriola de Marín,El grupo socialista se muestra contrario a la propuesta de humanización del entorno de la Plaza de Abastos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6431,2024-02-04,2603,"Las anunciadas obras que próximamente se realizarán en la calle Serafín Tubío y entorno de la Plaza de Abastos no convencen al grupo municipal socialista cuyo portavoz, Manuel Pazos critica en un comunicado su contenido calificándola de sinsentido y de un gasto grande e innecesario",2024-02,2024
Carriola de Marín,Sobre la reforma urbana y calmado de tráfico en Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7144,2024-06-06,2542,"Todos los días vemos en las redes de Carriola cómo se calienta el debate, a menudo con pérdida del decoro debido, a propósito de la profunda reforma urbana que se lleva a cabo en Marín en los últimos tiempos y que está limitando drásticamente el número de aparcamientos disponibles, sobre todo en el centro urbano. Tengo para decir, lógicamente como opinión personal, que pienso que se equivocan profundamente quienes echan la culpa al Gobierno local, o personifican en María Ramallo el caos que la verdad sí se está generando en cuanto a los aparcamientos, porque lo que está sucediendo es una tendencia,  no provincial ni autonómica ni estatal. Es una prioridad, por lo menos europea, y yo diría que de todos los los países supuestamente desarrollados, que buscaa propósitoreducir la circulación, los desplazamientos, conseguir el calmado de tráfico ytocando las narices a los conductoresir retirando los coches de los cascos urbanos de toda ciudad que se atreva a pedir dinero para reformar una calle.",2024-06,2024
Carriola de Marín,Manuel Santos considera imposible la adquisición do edificio “Baladrón/Pais” por motivos económicos en este momento - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6619,2024-03-10,2518,"El BNG insiste en la campaña que tiene abierta para buscar apoyos con los que exige la adquisición del Edificio Baladrón y acaba de convocar una reunión de vecinos que se sumen a la demanda. El concejal de Urbanismo y Hacienda, Manuel Santos ha indicado ayer que, en este momento, es imposible semejante inversión y que el gobierno local aboga por tratar de poner en marcha o mejorar instalaciones ya propias.",2024-03,2024
Carriola de Marín,Manuel Pazos asegura que la concesión portuaria no permite utilizar la playa del Cementerio como piscina o para el baño - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6843,2024-04-21,2329,"Manuel Pazos Lamoso, portavoz del grupo socialista en Marín califica de “Fraude de Ley” lo que asegura se esconde tras la concesión de la piscina de agua salada porque según estima solo podrá tener uso “náutico-deportivo”.",2024-04,2024
Carriola de Marín,As Xuventudes Socialistas de Marín volven á actividade. - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6274,2024-01-06,2214,"A reconstitución das XSG de Marín contou cunha ampla presenza de militantes e cargos do PSdeG e das Xuventudes da provincia.O Voceiro do PSdeG de Marín e Secretario Xeral da Agrupación do Partido na vila, Manuel Pazos, salientou a disposición dos mozos e das mozas que entran na nova agrupación de Xuventudes e reivindicou os valores de igualdade de oportunidades que “estas sempre promoven” en contraposición ao “clasismo das Novas Xeracións do PP”.Carmen Fuentes, a nova Secretaria Xeral da Agrupación, destacou que o obxectivo desta nova agrupación será o de actuar como altofalante da veciñanza de Marín e traballar por desenvolver políticas que melloren a súa vida.",2024-01,2024
Carriola de Marín,La alcaldesa María Ramallo hace balance de la situación del servicio sanitario en el Centro de Salud de Marín - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6455,2024-02-09,2209,"La situación del Centro de Salud de Marín no siempre recibe buenas criticas o, al menos lo que llega con mucha frecuencia a la gente en general es la descalificación de los servicios que allí se prestan con alusión a la falta de personal y, como consecuencia, los retrasos en las citas y todo ello en un contexto general de la sanidad gallega que origina, como el pasado domingo, protestas en la calle especialmente con la mirada puesta en la jornada electoral que està a la puerta.",2024-02,2024
Carriola de Marín,María Ramallo aclara la postura del Concello tras la reunión mantenida con los vecinos por la Rúa da Ponte - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6637,2024-03-13,2206,"Desde el gobierno local ha llegado la definitiva aclaración del resultado de la reunión vecinal mantenida con la alcaldesa María Ramallo el pasado lunes en el Museo para tratar el tema de la remodelación de la “Rúa da Ponte” aunque durante la misma se habló mucho, en general de los problemas de aparcamientos en el casco urbano.",2024-03,2024
Carriola de Marín,Discrepancias con el modo de hacer política  del BNG local parecen haber originado la decisión de José Souto de dimitir coo concejal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6876,2024-04-26,2200,El pasado domingo nos hacíamos eco del anuncio del BNG de la salida de su grupo municipal de José Souto Piñeiro quien renuncia al acta de concejal conseguida en las elecciones municipales del pasado año en la formación nacionalista,2024-04,2024
